OJ,Problem Number,Problem Title,AC Users,Try Users,AC Submission,All Submission
UVA,12432,Inked Carpets,24,,36,116
UVA,12433,Rent a Car,60,,141,448
UVA,12434,Infinite Stable Integer,5,,5,10
UVA,12435,Consistent Verdicts,203,,624,1732
UVA,12436,Rip Van Winkle's Code,165,,459,1574
UVA,12437,Kisu Pari Na 2,110,,308,574
UVA,12438,Farey Polygon,36,,109,279
UVA,12439,February 29,1011,,1575,4243
UVA,12440,Save the Trees,100,,237,725
UVA,12441,Superb Sequence,44,,71,560
UVA,12442,Forwarding Emails,1528,,2482,8398
UVA,12443,Quad,44,,99,194
UVA,12444,Bits and Pieces,339,,608,1298
UVA,12445,Happy 12,54,,148,657
UVA,12446,How Many... in 3D!,112,,315,667
UVA,12447,Pieces and Bits,120,,349,736
UVA,12448,Casino Advantage,85,,201,423
UVA,12449,Night Market,23,,31,81
UVA,12450,SpaceRecon Tournament,83,,189,422
UVA,12451,Let's call SPaDe a SPaDe,72,,170,328
UVA,12452,Plants vs. Zombies HD SP,98,,245,505
UVA,12453,Simulating Billiard Ball,21,,34,273
UVA,12454,Plan B for next SWERC,38,,82,227
UVA,12455,Bars,2052,,2780,4085
UVA,12456,Mirror codes,108,,156,308
UVA,12457,Tennis contest,196,,366,478
UVA,12458,"Oh, my trees!",68,,148,527
UVA,12459,Bees' ancestors,2242,,2899,4986
UVA,12460,Careful teacher,157,,220,400
UVA,1279,Asteroid Rangers,51,,102,301
UVA,1280,Curvy Little Bottles,192,,381,1213
UVA,1281,Bus Tour,93,,134,610
UVA,1282,Fibonacci Words,145,,282,891
UVA,1283,Infiltration,80,,150,495
UVA,1284,Keys,23,,28,153
UVA,1285,Minimum Cost Flow,24,,37,240
UVA,1286,Room Service,11,,22,36
UVA,1287,A Safe Bet,33,,58,214
UVA,1288,Shortest Flight Path,13,,56,3642
UVA,1289,Stacking Plates,98,,157,581
UVA,1290,Takeover Wars,65,,107,516
UVA,12461,Airplane,1275,,1977,2941
UVA,12462,Rectangle,96,,203,430
UVA,12463,Little Nephew,762,,1215,1470
UVA,12464,"Professor Lazy, Ph.D.",317,,549,831
UVA,12465,The Turanga Leela Problem,222,,541,948
UVA,12466,Ancestors,56,,134,321
UVA,12467,Secret Word,427,,905,2151
UVA,12468,Zapping,6136,,8081,14821
UVA,12469,Stones,259,,474,660
UVA,12470,Tribonacci,470,,876,1271
UVA,12471,Association of Strings,38,,93,388
UVA,12472,Binary Substring,59,,136,555
UVA,12473,Common Palindrome,109,,249,560
UVA,12474,Draw and Score,54,,131,280
UVA,12475,Elliptic Athletics Track,62,,142,459
UVA,12476,Fun with Binary Tree,17,,26,93
UVA,12477,Good Measures of Dispersion,42,,130,406
UVA,12478,Hardest Problem Ever (Easy),2692,,3489,5831
UVA,12479,Interesting Route,20,,30,123
UVA,12480,Just Some Permutations,9,,44,82
UVA,12481,K-Neutral Rectangles,31,,80,290
UVA,12482,Short Story Competition,487,,785,1552
UVA,12483,Toboggan of Marbles,163,,313,745
UVA,12484,Cards,222,,429,1259
UVA,12485,Perfect Choir,460,,762,1187
UVA,12486,Space Elevator,117,,262,729
UVA,12487,Midnight Cowboy,162,,289,714
UVA,12488,Start Grid,727,,1111,1559
UVA,12489,Combating cancer,125,,348,832
UVA,12490,Integral,53,,82,175
UVA,12491,Words,109,,154,268
UVA,12492,Rubik Cycle,95,,182,241
UVA,12493,Stars,309,,744,1282
UVA,12494,Distinct Substring,83,,241,609
UVA,12495,'C' for Count,56,,92,227
UVA,12496,Fisherman's Dilemma,59,,123,203
UVA,12497,Chatgaiya Postman Problem,36,,77,198
UVA,12498,Ant's Shopping Mall,275,,388,530
UVA,12499,I am Dumb 3,80,,109,257
UVA,12500,Balance the Blocks,7,,40,126
UVA,12501,Bulky process of bulk reduction,92,,194,682
UVA,12502,Three Families,3366,,4752,10813
UVA,12503,Robot Instructions,3804,,4966,7505
UVA,12504,Updating a Dictionary,713,,1376,3104
UVA,12505,Searching in sqrt(n),91,,208,386
UVA,12506,Shortest Names,380,,858,1589
UVA,12507,Kingdoms,138,,390,1007
UVA,12508,Triangles in the Grid,43,,77,117
UVA,12509,Tin Cutter II,24,,43,100
UVA,12510,Collecting Coins,59,,138,548
UVA,12511,Virus,183,,540,1211
UVA,12512,Cross-Shaped Tests,14,,19,52
UVA,12513,Safe Places,5,,6,29
UVA,12514,Cookie,33,,78,329
UVA,12515,Movie Police,267,,420,1005
UVA,12516,Cinema-cola,232,,474,1564
UVA,12517,Digit Sum,342,,648,1906
UVA,12518,LCD Extravaganza,74,,114,238
UVA,12519,The Farnsworth Parabox,130,,263,508
UVA,12520,Square Garden,66,,148,468
UVA,12521,Teamface,38,,60,131
UVA,12522,The Imperial Problem,86,,170,244
UVA,12523,Lazy Professor,78,,189,710
UVA,12524,Arranging Heaps,148,,314,1023
UVA,12525,Boxes and Stones,75,,130,226
UVA,12526,Cellphone Typing,445,,905,1642
UVA,12527,Different Digits,2044,,2889,3880
UVA,12528,Environment Protection,131,,382,1227
UVA,12529,Fix the Pond,165,,336,715
UVA,12530,Game of Tiles,92,,182,583
UVA,12531,Hours and Minutes,1799,,2615,3455
UVA,12532,Interval Product,1846,,3328,7755
UVA,12533,Joining Couples,106,,210,871
UVA,12534,Binary Matrix 2,34,,122,494
UVA,12535,Probability Through Experiments,67,,224,899
UVA,12536,Optimal Spaceway,22,,41,80
UVA,12537,Radiation,141,,557,1277
UVA,12538,Version Controlled IDE,156,,688,1564
UVA,12539,Ultimate Device,23,,59,176
UVA,12540,Warp Speed II,36,,88,291
UVA,12541,Birthdates,1722,,2332,3315
UVA,12542,Prime Substring,663,,1110,1962
UVA,12543,Longest Word,1019,,1563,4239
UVA,12544,Beehives,187,,482,1445
UVA,12545,Bits Equalizer,749,,1510,4034
UVA,12546,LCM Pair Sum,119,,242,631
UVA,12547,RNA Secondary Structure,47,,91,339
UVA,12548,Old School Days,14,,27,92
UVA,12549,Sentry Robots,183,,396,851
UVA,12550,How do spiders walk on water?,115,,238,1271
UVA,12551,Shares,50,,80,261
UVA,12552,The Moon of Valencia,15,,36,164
UVA,12553,Countdown,89,,191,531
UVA,12554,"A Special ""Happy Birthday"" Song!!!",3055,,3722,6542
UVA,12555,Baby Me,826,,1154,3204
UVA,12556,"""Center"" of perimeter midpoints",57,,132,247
UVA,12557,Detecting Code Snippets,26,,35,149
UVA,12558,Egyptian Fractions (HARD version),137,,544,2074
UVA,12559,Finding Black Circles,38,,80,276
UVA,12560,Good Friends,20,,26,72
UVA,12561,Hadamard Gate,19,,20,44
UVA,12562,In an effort to Change History,11,,12,29
UVA,12563,Jin Ge Jin Qu hao,495,,1788,4989
UVA,12564,King of Fighters explained,65,,82,159
UVA,12565,Lovely Magical Curves,4,,5,29
UVA,12566,"Melody ""Creation""",17,,21,37
UVA,12567,"Never7, Ever17 and Water",20,,41,175
UVA,12568,Optimizing Key Signatur,15,,18,36
UVA,12569,Planning mobile robot on Tree (EASY Version),120,,282,493
UVA,12570,Qualle? Quale?,10,,10,30
UVA,12571,Brother & Sisters!,295,,674,1676
UVA,12572,RMQ Overkill,90,,167,279
UVA,12573,Sohel Sir's Assignment,116,,255,1006
UVA,12574,VOID,105,,231,415
UVA,12575,Sin Cos Problem,221,,389,1443
UVA,12576,Simply Loopy,58,,103,195
UVA,12577,Hajj-e-Akbar,8723,,11469,18367
UVA,12578,10:6:2,3781,,5249,14316
UVA,12579,To Infinity and Beyond,31,,61,293
UVA,12580,Yell Classico,109,,181,313
UVA,12581,Divisibility,27,,60,219
UVA,12582,Wedding of Sultan,857,,1218,1734
UVA,12583,Memory Overflow,1004,,1480,3031
UVA,12584,Laptop Chargers,39,,96,369
UVA,12585,Poker End Games,120,,281,680
UVA,12586,Overlapping Characters,170,,330,836
UVA,12587,Reduce the Maintenance Cost,62,,207,651
UVA,12588,Team Mathematics Olympiad,37,,99,500
UVA,12589,Learning Vector,173,,424,1441
UVA,12590,Guards II,23,,40,376
UVA,12591,Beauty of Regular Polyhedron,6,,9,40
UVA,1291,Dance Dance Revolution,125,,216,462
UVA,1292,Strategic game,142,,307,566
UVA,1293,Symbolic Derivation,9,,10,20
UVA,1294,Mini-Spreadsheet,0,,0,59
UVA,1295,Houses Divided,4,,5,75
UVA,1296,Hotline,6,,6,22
UVA,1297,The Minimum Number of Rooks,6,,8,20
UVA,1298,Triathlon,53,,78,197
UVA,1299,Frontier,11,,15,35
UVA,1300,Parallel Expectations,8,,15,61
UVA,1301,Fishnet,36,,37,50
UVA,1302,Gnome Tetravex,4,,6,101
UVA,1303,Wall,52,,88,204
UVA,1304,Art Gallery,49,,86,176
UVA,1305,Chocolate,10,,21,95
UVA,1306,The K-League,64,,121,257
UVA,1307,Equals are Equals,4,,9,13
UVA,1308,Viva Confetti,62,,146,254
UVA,1309,Sudoku,35,,52,108
UVA,1310,One-way traffic,50,,92,201
UVA,1311,Servers,3,,3,20
UVA,1312,Cricket Field,138,,334,872
UVA,1313,Ghost Busters,5,,6,45
UVA,1314,Hidden Password,159,,307,995
UVA,1315,Crazy tea party,199,,331,488
UVA,1316,Supermarket,62,,118,337
UVA,1317,Concert Hall Scheduling,60,,95,167
UVA,1318,Monster Trap,36,,75,136
UVA,1319,Maximum,64,,105,146
UVA,1320,Bundling,6,,11,23
UVA,1321,Dice contest,5,,6,26
UVA,1322,Minimizing Maximizer,34,,60,159
UVA,1323,Vivian's Problem,15,,28,43
UVA,1324,Bring Them There,47,,103,344
UVA,1325,Hypertransmission,74,,114,305
UVA,1326,Jurassic Remains,198,,398,904
UVA,1327,King's Quest,27,,36,94
UVA,1328,Period,272,,547,1078
UVA,1329,Corporative Network,407,,799,1967
UVA,1330,City Game,267,,492,994
UVA,1331,Minimax Triangulation,146,,516,1283
UVA,1332,Kid's Problem,8,,9,29
UVA,1333,Model Rocket Height,30,,31,32
UVA,1334,Art of War,8,,13,23
UVA,1335,Beijing Guards,233,,473,1350
UVA,1336,Fixing the Great Wall,120,,375,1431
UVA,1337,Inherit the Spheres,9,,14,27
UVA,1338,Crossing Prisms,5,,5,15
UVA,1339,Ancient Cipher,1624,,3497,6743
UVA,1340,Find the Border,32,,88,172
UVA,1341,Different Digits,33,,49,158
UVA,1342,That Nice Euler Circuit,131,,233,508
UVA,1343,The Rotation Game,160,,522,1547
UVA,1344,Tian Ji -- The Horse Racing,190,,337,974
UVA,1345,Jamie's Contact Groups,61,,99,240
UVA,1346,Songs,186,,353,675
UVA,1347,Tour,489,,1521,2448
UVA,1348,Tomato Automata,17,,28,290
UVA,1349,Optimal Bus Route Design,124,,285,470
UVA,1350,Pinary,134,,248,347
UVA,1351,String Compression,92,,172,237
UVA,1352,Colored Cubes,200,,281,416
UVA,1353,Organize Your Train,4,,6,16
UVA,1354,Mobile Computing,201,,691,1477
UVA,1355,Bingo,4,,6,24
UVA,1356,Bridge,67,,115,190
UVA,1357,Cells,46,,79,310
UVA,1358,Generator,41,,54,86
UVA,1359,Hills,12,,26,87
UVA,1360,Model Rocket Height,8,,8,16
UVA,1361,Cactus,34,,78,265
UVA,1362,Exploring Pyramids,164,,265,459
UVA,1363,Joseph's Problem,127,,293,899
UVA,1364,Knights of the Round Table,156,,274,594
UVA,1365,Wild West,28,,53,113
UVA,1366,Martian Mining,162,,292,423
UVA,1367,Nuclear Plants,16,,24,38
UVA,1368,DNA Consensus String,1573,,3360,6633
UVA,1369,Travel,20,,28,38
UVA,1370,Roommate,17,,59,274
UVA,1371,Period,43,,85,174
UVA,1372,Log Jumping,29,,41,56
UVA,1373,How I Wonder What You Are!,20,,28,33
UVA,1374,Power Calculus,251,,896,1372
UVA,1375,The Best Name for Your Baby,27,,48,77
UVA,1376,Animal Run,76,,153,455
UVA,1377,Ruler,56,,117,301
UVA,1378,A Funny Stone Game,66,,131,313
UVA,1379,Pitcher Rotation,44,,105,278
UVA,1380,A Scheduling Problem,38,,64,177
UVA,1381,Balancing the Scale,53,,88,118
UVA,1382,Distant Galaxy,211,,480,970
UVA,1383,Harmony Forever,26,,103,199
UVA,1384,Interesting Yang Hui Triangle,32,,55,95
UVA,1385,Billing Tables,17,,31,58
UVA,1386,Cellular Automaton,88,,209,429
UVA,1387,Driving Directions,4,,4,15
UVA,1388,Graveyard,644,,931,1332
UVA,1389,Hard Life,23,,39,104
UVA,1390,Interconnect,35,,90,157
UVA,1391,Astronauts,121,,234,574
UVA,1392,DNA Regions,59,,88,180
UVA,1393,Highways,117,,250,450
UVA,1394,And Then There Was One,395,,652,1027
UVA,1395,Slim Span,446,,1364,2659
UVA,1396,Most Distant Point from the Sea,73,,103,150
UVA,1397,The Teacher's Side of Math,21,,33,54
UVA,1398,Meteor,234,,430,1005
UVA,1399,Puzzle,41,,66,162
UVA,1400,"""Ray, Pass me the dishes!""",270,,675,2029
UVA,1401,Remember the Word,370,,899,2505
UVA,1402,Robotic Sort,76,,120,517
UVA,1403,Tough Water Level,4,,6,28
UVA,1404,Prime k-tuple,56,,194,406
UVA,1405,The Ultimate Password,5,,5,26
UVA,1406,A Sequence of Numbers,45,,89,277
UVA,1407,Caves,104,,207,433
UVA,1408,Flight Control,13,,14,59
UVA,1409,Go to Class,3,,6,33
UVA,1410,Expensive Drink,7,,17,49
UVA,1411,Ants,147,,366,903
UVA,1412,Fund Management,82,,189,540
UVA,1413,Game,10,,10,22
UVA,1414,Hanoi Towers,45,,78,133
UVA,1415,Gauss Prime,61,,108,291
UVA,1416,Warfare And Logistics,112,,233,690
UVA,1417,Traffic Jam,21,,28,57
UVA,1418,WonderTeam,89,,137,179
UVA,1421,Archery,47,,145,381
UVA,1422,Processor,129,,265,651
UVA,1423,Guess,177,,337,522
UVA,1424,Salesmen,196,,323,570
UVA,1425,Metal,26,,46,74
UVA,1426,Discrete Square Roots,47,,74,146
UVA,1427,Parade,67,,131,281
UVA,1428,Ping pong,466,,893,2317
UVA,1429,Timer,8,,8,21
UVA,1430,Binary Integer,6,,14,27
UVA,1431,Cryptography Reloaded,20,,26,67
UVA,1432,Fire-Control System,49,,91,344
UVA,1433,Aerodynamics,14,,20,54
UVA,1434,YAPTCHA,80,,194,286
UVA,1435,Business Cards,21,,32,93
UVA,1436,Counting heaps,56,,119,347
UVA,1437,String painter,93,,141,288
UVA,1438,Asteroids,32,,37,77
UVA,1439,Exclusive Access 2,47,,59,103
UVA,1440,Inspection,31,,66,272
UVA,1441,Accountant notes,7,,19,53
UVA,1442,Cav,151,,312,455
UVA,1443,Garlands,37,,65,133
UVA,1444,Knowledge for the masses,15,,29,68
UVA,1445,Cubist Artwork,134,,288,368
UVA,1446,Origami Through-Hole,4,,5,6
UVA,1447,Malfatti Circles,39,,68,90
UVA,1448,Hobby on Rails,4,,8,9
UVA,1449,Dominating Patterns,356,,866,1816
UVA,1450,Airport,92,,225,601
UVA,1451,Average,191,,504,1495
UVA,1452,Jump,134,,285,427
UVA,1453,Squares,94,,209,366
UVA,1454,Sizeof,3,,3,3
UVA,1455,Kingdom,97,,175,452
UVA,1456,Cellular Network,132,,203,263
UVA,1457,Decrypt Messages,11,,19,28
UVA,1458,Exciting Time,6,,11,69
UVA,1459,Flowers Placement,23,,58,119
UVA,1460,Game Simulator,2,,2,9
UVA,1461,Sudoku Extension,13,,21,37
UVA,1462,Fuzzy Google Suggest,43,,203,356
UVA,1463,Largest Empty Circle on a Segment,14,,27,38
UVA,1464,Traffic Real Time Query System,18,,26,295
UVA,1465,Searchlights,6,,13,32
UVA,1466,String Phone,23,,40,162
UVA,1467,Installations,54,,89,144
UVA,1468,Restaurant,50,,76,138
UVA,1469,Ardenia,32,,49,139
UVA,1470,Casting Spells,27,,50,175
UVA,1471,Defense Lines,242,,824,1943
UVA,1472,Hanging Hats,4,,5,6
UVA,1473,Dome of Circus,62,,117,263
UVA,1474,Evacuation Plan,60,,143,413
UVA,1475,Jungle Outpost,54,,151,308
UVA,1476,Error Curves,120,,401,892
UVA,1477,Snooker Referee,4,,7,17
UVA,1478,Delta Wave,38,,83,165
UVA,1479,Graph and Queries,127,,411,1244
UVA,1480,Jewel,12,,21,106
UVA,1481,Genome Evolution,72,,121,168
UVA,1482,Playing With Stones,206,,317,522
UVA,1483,Intersection of Two Prisms,7,,9,10
UVA,1484,Alice and Bob's Trip,43,,98,161
UVA,1485,Permutation Counting,48,,76,115
UVA,1486,Transportation,48,,83,160
UVA,1487,Volume,29,,37,128
UVA,1488,Shade of Hallelujah Mountain,10,,12,19
UVA,1489,Math teacher's homework,19,,20,48
UVA,1490,Let the light guide us,7,,15,20
UVA,1491,Compress the String,9,,11,31
UVA,1492,Adding New Machine,33,,63,199
UVA,1493,Draw a Mess,41,,113,477
UVA,1494,Qin Shi Huang's National Road System,154,,268,573
UVA,1495,Three Kingdom Chess,6,,8,22
UVA,1496,Peach Blossom Spring,19,,41,75
UVA,1497,A Letter to Programmers,6,,11,15
UVA,1498,Activation,16,,26,54
UVA,1499,Gem And Prince,8,,17,27
UVA,1500,Alice and Bob,42,,73,174
UVA,1501,Construct the Great Wall,12,,16,25
UVA,1502,GRE Words,21,,62,272
UVA,1503,Ji-Tu Problem,5,,5,26
UVA,1504,Genghis Khan the Conqueror,41,,119,271
UVA,1505,Flood-it!,24,,91,248
UVA,1506,Running relay,12,,20,89
UVA,1507,Shadow,2,,2,5
UVA,1508,Equipment,92,,138,278
UVA,1509,Leet,95,,164,348
UVA,1510,Neon Sign,90,,129,175
UVA,1511,Soju,52,,127,206
UVA,1512,ASCII Expression,5,,5,8
UVA,1513,Movie collection,262,,522,1328
UVA,1514,Piece it together,67,,146,397
UVA,1515,Pool construction,107,,276,571
UVA,1516,Smoking gun,30,,45,144
UVA,1517,Tracking RFIDs,24,,41,106
UVA,1518,Train delays,15,,28,104
UVA,1519,Dictionary Size,37,,56,169
UVA,1520,Flights,11,,19,60
UVA,1521,GCD Guessing Game,49,,87,168
UVA,1419,Ugly Windows,105,,179,529
UVA,1420,Priest John's Busiest Day,70,,167,443
UVA,12592,Slogan Learning of Princess,1699,,2354,3077
UVA,12593,Next Generation Macaw,63,,185,392
UVA,12594,Naming Babies,30,,86,242
UVA,12595,Galactic Transmission,42,,148,404
UVA,12596,Recursive Texting,75,,167,427
UVA,12597,Macaw Baby Learns Computer,44,,88,187
UVA,12598,Starting School,105,,237,588
UVA,12599,Black and White,118,,229,542
UVA,12600,Counting Necklaces,27,,47,148
UVA,12601,Toll Management II,14,,20,114
UVA,12602,Nice Licence Plates,2118,,2759,4322
UVA,12603,Bouncing Bowling Ball,50,,74,278
UVA,12604,Caesar Cipher,105,,185,444
UVA,12605,Ripple Effect,101,,140,214
UVA,12606,Evaluating Logic Expressions,29,,32,54
UVA,12607,Amazing Maze,52,,117,289
UVA,12608,Garbage Collection,282,,420,916
UVA,12609,Sequential Thinking,33,,55,105
UVA,12610,Attractive Grid,38,,76,331
UVA,12611,Beautiful Flag,1679,,2169,3265
UVA,12612,Cube Killer,52,,107,291
UVA,12613,Distinct Substring 2,41,,97,311
UVA,12614,Earn For Future,1159,,1635,2853
UVA,12615,Fantastic Network,10,,16,72
UVA,12616,Gymman vs Fila,62,,170,539
UVA,12617,How Lader,40,,75,280
UVA,12618,I Puzzle You,22,,74,210
UVA,12619,Just Make A Wish,130,,295,1232
UVA,1523,Helicopter,74,,99,197
UVA,1524,Hot or Cold?,40,,55,101
UVA,1525,Falling Leaves,51,,62,106
UVA,1526,Edge Detection,19,,28,47
UVA,1527,Instruens Fabulam,12,,21,30
UVA,1528,Reserve Bookshelf,8,,8,22
UVA,1529,Clock,42,,53,135
UVA,1530,Floating Point Numbers,34,,54,151
UVA,1531,Problem Bee,23,,35,210
UVA,1532,A Well-Formed Problem,4,,4,32
UVA,1533,Moving Pegs,86,,156,281
UVA,1534,Taekwondo,41,,56,143
UVA,1535,Lost Lists,3,,4,34
UVA,1536,Coins,7,,19,110
UVA,1537,Picnic Planning,28,,38,147
UVA,1538,Poly-polygonal Numbers,10,,16,34
UVA,1539,Rational Approximation,8,,10,44
UVA,1540,Checker's Check,6,,6,16
UVA,1541,To Bet or Not To Bet,28,,47,82
UVA,1542,BSP Trees,9,,9,24
UVA,1543,Telescope,64,,124,172
UVA,1544,Simple Arithmetics,23,,81,210
UVA,1545,The Bulk,6,,11,16
UVA,1546,Complete the sequence!,31,,45,62
UVA,1547,Direct Visibility,5,,6,9
UVA,1548,The Game of Master-Mind,20,,31,51
UVA,1549,Lattice Point,37,,45,84
UVA,1550,Coin Exchange,9,,9,28
UVA,1551,Cog-Wheels,4,,5,66
UVA,1552,Interactive Permutation Guessing,0,,0,38
UVA,1553,Buffer Manager,11,,15,27
UVA,1554,Binary Search,46,,69,149
UVA,1555,Garland,94,,149,277
UVA,1556,Disk Tree,91,,120,471
UVA,1557,Calendar Game,50,,69,106
UVA,1558,Number Game,47,,74,250
UVA,1559,Nim,51,,66,115
UVA,1560,Extended Lights Out,43,,66,86
UVA,1561,Cycle Game,23,,46,59
UVA,1562,Balanced Chemical Equations,7,,10,36
UVA,1563,SETI,18,,25,28
UVA,1564,Widget Factory,28,,54,117
UVA,1565,Stake Your Claim,6,,13,15
UVA,1566,John,56,,75,127
UVA,1567,A simple stone game,15,,17,32
UVA,12620,Fibonacci Sum,369,,583,1141
UVA,12621,On a Diet,207,,300,510
UVA,12622,Fast Fouriest Transform,16,,27,169
UVA,12623,Choosing Presents,21,,28,110
UVA,12624,Moon Silhouettes,7,,17,47
UVA,12625,Shortest Gas Paths,43,,110,436
UVA,12626,I ❤ Pizza,2173,,2641,4389
UVA,1568,Domino Puzzle,10,,13,33
UVA,1569,Multiple,31,,55,142
UVA,12627,Erratic Expansion,395,,954,1777
UVA,12628,Two Triangles in 3D,8,,11,57
UVA,12629,Rectangle XOR Game,32,,63,117
UVA,12630,Equilateral Triangle in a Triangle Grid,153,,302,787
UVA,12631,Chocolate and Money,33,,97,210
UVA,12632,Sum of Totatives,24,,39,109
UVA,12633,Super Rooks on Chessboard,64,,209,575
UVA,12634,Pairing Boys and Girls,40,,101,228
UVA,12635,Bisection Method,48,,96,252
UVA,12636,Disguised Giveaway,61,,156,1030
UVA,1570,Accelerator,0,,0,39
UVA,1571,How I Mathematician Wonder What You Are!,26,,35,48
UVA,1572,Self-Assembly,266,,593,1418
UVA,1573,"Hey, Better Bettor",22,,43,78
UVA,1574,Surely You Congest,54,,77,235
UVA,1575,Factors,99,,158,388
UVA,1576,Harvard,13,,48,67
UVA,1577,Low Power,140,,313,691
UVA,1578,Map Tiles,5,,5,50
UVA,1579,Matryoshka,105,,162,279
UVA,1580,Pirate Chest,38,,62,119
UVA,1581,Pollution Solution,50,,79,214
UVA,1582,Up a Tree,8,,36,45
UVA,12646,Zero or One,3265,,4642,7104
UVA,12647,Balloon,79,,149,425
UVA,12648,Boss,200,,316,727
UVA,12649,Folding Machine,125,,222,324
UVA,12650,Dangerous Dive,1090,,1488,3063
UVA,12651,Triangles,231,,517,998
UVA,12652,Lines of Containers,139,,236,505
UVA,12653,Buses,128,,227,497
UVA,12654,Patches,189,,325,502
UVA,12655,Trucks,114,,271,625
UVA,12637,30 Minutes or Less,97,,175,366
UVA,12638,Gödel's Dream,76,,126,167
UVA,12639,Hexagonal Puzzle,88,,167,374
UVA,12640,Largest Sum Game,585,,844,1535
UVA,12641,Reodrnreig Lteetrs in Wrods,190,,272,795
UVA,12642,Shuffling Cards,111,,159,426
UVA,12643,Tennis Rounds,556,,758,1238
UVA,12644,Vocabulary,166,,265,535
UVA,12645,Water Supply,118,,186,465
UVA,12656,Almost Palindrome,80,,204,403
UVA,12657,Boxes in a Line,566,,1748,6000
UVA,12658,Character Recognition?,308,,624,958
UVA,12659,Damaging Your Spreadsheet (Spreadsheet Tracking II),7,,10,59
UVA,12660,Ears Cutting,26,,58,316
UVA,12661,Funny Car Racing,160,,610,1554
UVA,12662,Good Teacher,434,,690,1315
UVA,12663,"High bridge, low bridge",100,,319,734
UVA,12664,Interesting Calculator,72,,237,591
UVA,12665,Joking with Fermat's Last Theorem,164,,403,668
UVA,12666,Killer Puzzle,4,,9,28
UVA,12667,Last Blood,484,,757,1260
UVA,12668,Attacking rooks,224,,389,998
UVA,12669,Blogger language,46,,82,435
UVA,12670,Counting ones,346,,604,1007
UVA,12671,Disjoint water supply,130,,209,431
UVA,12672,Eleven,100,,186,433
UVA,12673,Football,533,,793,1825
UVA,12674,Go up the ultras,113,,172,727
UVA,12675,Hide and seek,46,,84,285
UVA,12676,Inverting Huffman,70,,102,277
UVA,12677,Join two kingdoms,108,,222,727
UVA,12678,Mixing Colours,23,,40,172
UVA,12679,It Can Be Arranged,60,,91,195
UVA,12680,Shopping Malls,67,,121,434
UVA,12681,Decoding the Hallway,49,,79,151
UVA,12682,Joe is learning to speak,41,,79,212
UVA,12683,Odd and Even Zeroes,76,,138,226
UVA,12684,VivoParc,142,,275,1180
UVA,12685,Binary Tree,68,,115,264
UVA,12686,Trending Topic,77,,133,315
UVA,12687,Cleaning the Hallway,6,,8,55
UVA,12688,Spanning trees in a secure lock pattern,74,,170,275
UVA,12689,Teaching Hazard,32,,50,88
UVA,12690,Counting Lattice Squares,76,,122,315
UVA,12691,Seven Segment Display,41,,56,193
UVA,12692,Airport Sort,63,,105,158
UVA,12693,Boxes,39,,79,154
UVA,12694,Meeting Room Arrangement,371,,522,744
UVA,12695,Traveling Fool,17,,25,54
UVA,12696,Cabin Baggage,1471,,1827,3813
UVA,12697,Minimal Subarray Length,159,,335,887
UVA,12698,Safari Park,8,,14,71
UVA,12699,See Emily Play,91,,187,335
UVA,12700,Banglawash,1751,,2448,8674
UVA,12701,The Twin Head Dragon,57,,110,269
UVA,12702,Dilation,110,,194,273
UVA,12703,Little Rakin,246,,366,668
UVA,12704,Little Masters,1727,,2090,2807
UVA,12705,Breaking Board,303,,409,606
UVA,12706,Zero-Knowledge Protocol,62,,105,296
UVA,12707,Block Meh,60,,101,315
UVA,12708,GCD The Largest,980,,1552,2365
UVA,12709,Falling Ants,772,,1257,2407
UVA,12710,Game of MJ,57,,112,453
UVA,12711,Game of Throne,19,,37,168
UVA,12712,Pattern Locker,355,,640,1485
UVA,12713,Pearl Chains,25,,85,196
UVA,12714,Two Points Revisited,161,,423,899
UVA,12715,Watching the Kangaroo,110,,282,833
UVA,12716,GCD XOR,381,,1159,1927
UVA,12717,Fiasco,81,,218,525
UVA,12718,Dromicpalin Substrings,374,,750,1150
UVA,12719,Fill the Cuboid,25,,47,283
UVA,1583,Digit Generator,1851,,4182,8019
UVA,1584,Circular Sequence,1695,,3741,5779
UVA,1585,Score,5909,,10757,19505
UVA,1586,Molar mass,3329,,6307,11635
UVA,1587,Box,1053,,2497,8450
UVA,1588,Kickdown,863,,2094,6052
UVA,1589,Xiangqi,530,,1423,7346
UVA,1590,IP Networks,480,,1057,3074
UVA,1591,Data Mining,172,,356,729
UVA,1592,Database,486,,1466,4111
UVA,1593,Alignment of Code,619,,1529,3985
UVA,1594,Ducci Sequence,773,,2017,3476
UVA,1595,Symmetry,648,,1607,3693
UVA,1596,Bug Hunt,201,,417,914
UVA,1597,Searching the Web,169,,431,1816
UVA,1598,Exchange,102,,169,569
UVA,1599,Ideal Path,267,,903,4121
UVA,1600,Patrol Robot,429,,1198,3075
UVA,1601,The Morning after Halloween,208,,938,2016
UVA,1602,Lattice Animals,111,,302,481
UVA,1603,Square Destroyer,78,,182,381
UVA,1604,Cubic Eight-Puzzle,50,,118,211
UVA,1605,Building for UN,323,,823,1496
UVA,1606,Amphiphilic Carbon Molecules,139,,372,655
UVA,1607,Gates,86,,200,493
UVA,1608,Non-boring sequences,165,,611,1878
UVA,1609,Foul Play,83,,148,297
UVA,1610,Party Games,256,,695,2375
UVA,1611,Crane,149,,350,669
UVA,1612,Guess,135,,352,1186
